Row.names	x	sample_1	sample_2	status	value_1	value_2	log2_fold_change	test_stat	p_value	q_value	significant
1474	XLOC_035343	Bra036541,Bra036542	EUCA	pk	OK	2.85398	9.19104	1.68725	0.292051	0.00205	0.0186707	yes
1475	XLOC_035344	Bra036537,Bra036538	EUCA	pk	OK	6.23704	2.35566	-1.40473	-0.172111	0.00665	0.0436061	yes
1476	XLOC_035362	Bra026465	EUCA	pk	OK	66.1465	19.9566	-1.7288	-1.31315	5e-05	0.00105935	yes
1477	XLOC_035368	Bra026471	EUCA	pk	OK	13.294	23.4423	0.818335	0.667937	0.00235	0.0205015	yes
1478	XLOC_035390	Bra035939	EUCA	pk	OK	4.88088	28.4397	2.54269	1.30738	5e-05	0.00105935	yes
1479	XLOC_035391	Bra035937,Bra035938	EUCA	pk	OK	2.36988	9.66641	2.02817	1.27268	5e-05	0.00105935	yes
1480	XLOC_035403	Bra035910	EUCA	pk	OK	9.44991	21.9011	1.21263	0.891009	5e-05	0.00105935	yes
1481	XLOC_035409	Bra035897	EUCA	pk	OK	2.71632	8.76497	1.69009	0.833657	0.00365	0.0284724	yes
1482	XLOC_035430	Bra035836	EUCA	pk	OK	50.1697	91.0225	0.859407	0.768626	0.00025	0.00388519	yes
1483	XLOC_035449	Bra037793	EUCA	pk	OK	42.0188	79.5683	0.921157	0.893396	5e-05	0.00105935	yes
1484	XLOC_035465	Bra037824	EUCA	pk	OK	10.4198	4.16845	-1.32175	-0.862138	0.00195	0.0180751	yes
1485	XLOC_035476	Bra037847	EUCA	pk	OK	25.4185	12.5653	-1.01643	-0.631173	5e-04	0.00668875	yes
1486	XLOC_035479	NA	EUCA	pk	OK	41.4616	22.6001	-0.875443	-0.721509	0.00115	0.0123018	yes
1487	XLOC_035548	Bra037263,Bra037264,Bra037265	EUCA	pk	OK	2.33317	8.72761	1.9033	0.741986	2e-04	0.00326884	yes
1488	XLOC_035578	Bra038548	EUCA	pk	OK	12.4512	20.044	0.686891	0.583899	0.00625	0.0420388	yes
1489	XLOC_035613	Bra036675,Bra036676	EUCA	pk	OK	11.3157	4.39816	-1.36335	-0.718187	5e-05	0.00105935	yes
1490	XLOC_035626	Bra036648	EUCA	pk	OK	3.30973	6.57229	0.989686	0.584971	0.0077	0.0481521	yes
1491	XLOC_035647	Bra027790,Bra027791	EUCA	pk	OK	1.20098	7.78194	2.69592	1.26392	5e-05	0.00105935	yes
1492	XLOC_035650	Bra027783,Bra027784	EUCA	pk	OK	8.01369	2.91306	-1.45993	-0.794673	5e-05	0.00105935	yes
1493	XLOC_035708	Bra027676,Bra027677	EUCA	pk	OK	13.3564	5.12245	-1.38262	-1.06158	5e-05	0.00105935	yes
1494	XLOC_035710	Bra027672	EUCA	pk	OK	25.5557	2.16569	-3.56075	-1.01621	5e-05	0.00105935	yes
1495	XLOC_035739	Bra027003	EUCA	pk	OK	37.7254	0.777109	-5.60128	-1.25519	0.00015	0.00261531	yes
1496	XLOC_035747	Bra027017	EUCA	pk	OK	308.866	157.162	-0.974728	-0.999317	5e-05	0.00105935	yes
1497	XLOC_035810	Bra027127	EUCA	pk	OK	76.5613	130.03	0.764156	0.646414	0.00345	0.0274288	yes
1498	XLOC_035837	Bra027821	EUCA	pk	OK	15.3219	47.863	1.64331	0.932669	0.00025	0.00388519	yes
1499	XLOC_035855	Bra027863	EUCA	pk	OK	3.11985	6.63073	1.08769	0.866247	1e-04	0.00189479	yes
1500	XLOC_035891	Bra027940	EUCA	pk	OK	65.3641	350.314	2.42208	1.14551	5e-05	0.00105935	yes
1501	XLOC_035921	Bra027452	EUCA	pk	OK	32.3143	21.1544	-0.611218	-0.594347	0.0048	0.0344048	yes
1502	XLOC_035923	Bra027458	EUCA	pk	OK	10.8557	4.32349	-1.32818	-0.637252	0.0068	0.0441798	yes
1503	XLOC_035930	Bra027476,Bra027477	EUCA	pk	OK	2.25431	6.21001	1.46191	0.838726	5e-05	0.00105935	yes
1504	XLOC_035995	Bra017596,Bra017597	EUCA	pk	OK	139.168	73.7543	-0.916027	-0.805115	7e-04	0.00858071	yes
1505	XLOC_036029	Bra017529	EUCA	pk	OK	17.4938	4.1328	-2.08165	-1.42602	5e-05	0.00105935	yes
1506	XLOC_036067	Bra017439	EUCA	pk	OK	2.62613	5.90023	1.16783	0.797103	0.00145	0.0146377	yes
1507	XLOC_036134	Bra037859	EUCA	pk	OK	46.6499	29.8305	-0.645086	-0.660406	0.0019	0.0177486	yes
1508	XLOC_036136	Bra037861	EUCA	pk	OK	25.9162	15.7484	-0.718645	-0.544355	0.0078	0.0486003	yes
1509	XLOC_036174	NA	EUCA	pk	OK	3.13974	7.4503	1.24665	0.78732	4e-04	0.00564653	yes
1510	XLOC_036175	NA	EUCA	pk	OK	2.32732	5.66642	1.28377	0.770896	9e-04	0.0103165	yes
1511	XLOC_036176	Bra037884	EUCA	pk	OK	34.9263	19.5124	-0.839919	-0.768825	1e-04	0.00189479	yes
1512	XLOC_036221	Bra035251	EUCA	pk	OK	4.51671	11.4142	1.33748	0.799958	0.00175	0.0167379	yes
1513	XLOC_036226	Bra035244	EUCA	pk	OK	14.2439	27.3022	0.938669	0.791313	0.00445	0.0325367	yes
1514	XLOC_036236	Bra035233	EUCA	pk	OK	5.99406	15.065	1.3296	0.792085	0.00065	0.00818496	yes
1515	XLOC_036248	Bra035214	EUCA	pk	OK	45.9884	24.0373	-0.935994	-0.728275	7e-04	0.00858071	yes
1516	XLOC_036260	Bra029434	EUCA	pk	OK	9.55814	0.88676	-3.43011	-1.73993	5e-05	0.00105935	yes
1517	XLOC_036303	Bra029519	EUCA	pk	OK	124.51	70.3656	-0.823321	-0.652304	0.00405	0.0305224	yes
1518	XLOC_036321	Bra029552	EUCA	pk	OK	32.2554	18.5513	-0.798022	-0.679391	0.00085	0.00986575	yes
1519	XLOC_036349	NA	EUCA	pk	OK	17.7221	4.04856	-2.13007	-1.19944	5e-05	0.00105935	yes
1520	XLOC_036384	Bra027988	EUCA	pk	OK	7.77138	2.16363	-1.84471	-0.850199	0.0022	0.0195913	yes
1521	XLOC_036388	Bra023302	EUCA	pk	OK	285.277	173.232	-0.719653	-0.764492	1e-04	0.00189479	yes
1522	XLOC_036404	Bra023270	EUCA	pk	OK	273.554	119.206	-1.19836	-1.0462	5e-05	0.00105935	yes
1523	XLOC_036415	Bra023248	EUCA	pk	OK	17.076	6.40974	-1.41364	-0.895042	0.00135	0.0138968	yes
1524	XLOC_036457	Bra023177	EUCA	pk	OK	44.9013	16.4588	-1.4479	-2.57648	0.00105	0.0115193	yes
1525	XLOC_036523	Bra032349	EUCA	pk	OK	3.47723	7.93854	1.19094	0.783075	0.00275	0.0231181	yes
1526	XLOC_036561	Bra032914,Bra032915	EUCA	pk	OK	8.15088	4.45152	-0.872657	-0.63667	0.00265	0.022482	yes
1527	XLOC_036569	Bra032894	EUCA	pk	OK	19.6012	48.0753	1.29436	0.676425	0.00225	0.0198744	yes
1528	XLOC_036574	Bra032889	EUCA	pk	OK	6.01674	11.1909	0.895269	0.745452	0.00035	0.00506572	yes
1529	XLOC_036579	Bra032878	EUCA	pk	OK	167.174	85.5343	-0.966777	-0.800597	0.0011	0.0119263	yes
1530	XLOC_036614	Bra032808	EUCA	pk	OK	13.2348	25.0332	0.919508	0.751569	0.0018	0.0169595	yes
1531	XLOC_036633	NA	EUCA	pk	OK	0.8782	7.66591	3.12584	1.46651	0.00465	0.0336104	yes
1532	XLOC_036678	Bra024686	EUCA	pk	OK	31.6366	14.7952	-1.09647	-0.923621	2e-04	0.00326884	yes
1533	XLOC_036684	Bra024675	EUCA	pk	OK	6.25082	2.53522	-1.30194	-0.70693	0.001	0.0110821	yes
1534	XLOC_036688	Bra024672	EUCA	pk	OK	12.1199	6.38276	-0.925119	-0.647088	0.00115	0.0123018	yes
1535	XLOC_036690	Bra024666	EUCA	pk	OK	15.9204	28.328	0.831351	0.644267	0.00445	0.0325367	yes
1536	XLOC_036698	Bra024656	EUCA	pk	OK	4.64543	9.94444	1.09808	0.646171	0.0064	0.0426655	yes
1537	XLOC_036711	Bra024634	EUCA	pk	OK	17.303	10.184	-0.764713	-0.630881	0.0052	0.0364881	yes
1538	XLOC_036736	Bra024590	EUCA	pk	OK	10.676	0.799436	-3.73925	-1.41351	5e-05	0.00105935	yes
1539	XLOC_036742	Bra024580	EUCA	pk	OK	654.067	350.395	-0.900457	-0.419492	4e-04	0.00564653	yes
1540	XLOC_036745	Bra024574,Bra024575	EUCA	pk	OK	12.929	7.5081	-0.784092	-0.541479	0.0074	0.0467629	yes
1541	XLOC_036760	Bra024527	EUCA	pk	OK	3.52944	6.78554	0.943024	0.687328	0.002	0.0183826	yes
1542	XLOC_036824	Bra041026	EUCA	pk	OK	5.05591	11.478	1.18283	0.86982	2e-04	0.00326884	yes
1543	XLOC_036883	Bra006898	EUCA	pk	OK	144.346	14.9037	-3.27579	-12.3767	5e-05	0.00105935	yes
1544	XLOC_036918	Bra006949,Bra006950	EUCA	pk	OK	2.08057	17.5411	3.07569	0.815627	5e-05	0.00105935	yes
1545	XLOC_036924	Bra006963	EUCA	pk	OK	37.5843	100.702	1.42189	0.908094	1e-04	0.00189479	yes
1546	XLOC_036995	Bra007102	EUCA	pk	OK	2.49304	12.1297	2.28256	0.538826	0.00245	0.0210679	yes
1547	XLOC_037016	Bra007151	EUCA	pk	OK	28.9723	15.9223	-0.863625	-0.630104	0.0064	0.0426655	yes
1548	XLOC_037030	Bra007172,Bra007173	EUCA	pk	OK	7.68164	3.9466	-0.960804	-0.645025	5e-04	0.00668875	yes
1549	XLOC_037049	Bra007208	EUCA	pk	OK	64.3933	28.4984	-1.17603	-0.855267	5e-05	0.00105935	yes
1550	XLOC_037063	Bra007228	EUCA	pk	OK	7.69173	16.3248	1.08568	0.59788	0.0043	0.0317882	yes
1551	XLOC_037065	Bra007233	EUCA	pk	OK	14.3435	8.91859	-0.685505	-0.61168	0.0029	0.0241258	yes
1552	XLOC_037071	Bra007249	EUCA	pk	OK	46.3975	12.1105	-1.93779	-1.18739	5e-05	0.00105935	yes
1553	XLOC_037072	Bra007252,Bra007253,Bra007254,Bra007255	EUCA	pk	OK	3.16727	8.5123	1.42631	0.876835	5e-05	0.00105935	yes
1554	XLOC_037075	Bra007260,Bra007261	EUCA	pk	OK	2.43283	5.79425	1.25199	0.597383	0.00655	0.0431625	yes
1555	XLOC_037079	Bra007278	EUCA	pk	OK	2.31025	4.94694	1.09849	0.638142	0.003	0.0246336	yes
1556	XLOC_037197	Bra007497	EUCA	pk	OK	13.5603	33.2571	1.29427	0.638143	0.00575	0.0394713	yes
1557	XLOC_037245	Bra007585,Bra007587,Bra007588	EUCA	pk	OK	19.7386	8.78344	-1.16816	-0.599257	0.0057	0.0392177	yes
1558	XLOC_037253	Bra007603	EUCA	pk	OK	54.4521	101.722	0.901571	0.750711	0.00065	0.00818496	yes
1559	XLOC_037291	Bra007685	EUCA	pk	OK	3.26784	7.2238	1.14442	0.724018	5e-04	0.00668875	yes
1560	XLOC_037298	Bra007698,Bra007699	EUCA	pk	OK	4.0046	7.14686	0.835651	0.343703	0.0081	0.0499258	yes
1561	XLOC_037317	Bra007735	EUCA	pk	OK	4.3911	12.7515	1.53802	1.18085	5e-05	0.00105935	yes
1562	XLOC_037344	Bra007797	EUCA	pk	OK	4.9636	8.43459	0.764932	0.610128	0.0039	0.029994	yes
1563	XLOC_037379	Bra039237	EUCA	pk	OK	4.98248	14.0828	1.499	1.14174	5e-05	0.00105935	yes
1564	XLOC_037385	Bra039224	EUCA	pk	OK	50.9733	24.9557	-1.03037	-1.01595	5e-05	0.00105935	yes
1565	XLOC_037389	Bra039214	EUCA	pk	OK	1.57551	5.54056	1.81421	0.900311	2e-04	0.00326884	yes
1566	XLOC_037404	Bra039942,Bra039943	EUCA	pk	OK	73.0222	42.1943	-0.791288	-0.793355	5e-05	0.00105935	yes
1567	XLOC_037422	Bra038517	EUCA	pk	OK	0.942724	7.67951	3.02611	1.14325	0.00155	0.0153252	yes
1568	XLOC_037454	Bra031196	EUCA	pk	OK	8.9649	0.844841	-3.40754	-0.488391	0.00605	0.0410614	yes
1569	XLOC_037500	Bra031103	EUCA	pk	OK	2.64206	7.11028	1.42824	0.727706	0.00015	0.00261531	yes
1570	XLOC_037528	Bra031046	EUCA	pk	OK	2.30818	32.3493	3.80891	1.06508	5e-05	0.00105935	yes
1571	XLOC_037542	Bra031007	EUCA	pk	OK	62.22	26.3474	-1.23972	-1.12758	5e-05	0.00105935	yes
1572	XLOC_037557	Bra030980	EUCA	pk	OK	3.78213	24.6961	2.70701	0.750428	5e-05	0.00105935	yes
1573	XLOC_037577	Bra026719	EUCA	pk	OK	12.1124	0.668937	-4.17847	-1.30677	0.00015	0.00261531	yes
1574	XLOC_037618	Bra026798	EUCA	pk	OK	2.32582	4.92693	1.08295	0.865233	5e-05	0.00105935	yes
1575	XLOC_037627	Bra026811	EUCA	pk	OK	3.30054	8.94588	1.43852	0.953634	2e-04	0.00326884	yes
1576	XLOC_037743	Bra031727,Bra031728,Bra031729	EUCA	pk	OK	17.5963	8.05071	-1.12808	-0.793484	0.00365	0.0284724	yes
1577	XLOC_037788	Bra031631	EUCA	pk	OK	5.99407	13.1651	1.13511	0.883778	5e-05	0.00105935	yes
1578	XLOC_037789	Bra031627	EUCA	pk	OK	0.972864	4.73345	2.28258	0.812625	0.001	0.0110821	yes
1579	XLOC_037799	Bra031612	EUCA	pk	OK	4.02614	6.53524	0.698841	0.554104	0.00695	0.044743	yes
1580	XLOC_037806	Bra031586,Bra031594	EUCA	pk	OK	203.118	51.2259	-1.98737	-2.2985	0.00225	0.0198744	yes
1581	XLOC_037825	Bra031553	EUCA	pk	OK	57.9468	30.9009	-0.907077	-0.783126	0.00085	0.00986575	yes
1582	XLOC_037831	Bra031539	EUCA	pk	OK	13.4435	6.8656	-0.969446	-0.740311	7e-04	0.00858071	yes
1583	XLOC_037865	Bra032481,Bra032482	EUCA	pk	OK	64.4043	26.8665	-1.26135	-0.708503	0.0047	0.0338699	yes
1584	XLOC_037906	Bra032559,Bra032560	EUCA	pk	OK	12.8389	5.74308	-1.16062	-0.643145	0.00065	0.00818496	yes
1585	XLOC_037953	Bra032670	EUCA	pk	OK	15.9295	5.16442	-1.62502	-1.086	5e-05	0.00105935	yes
1586	XLOC_037979	Bra037365,Bra037366	EUCA	pk	OK	4.57097	11.5045	1.33162	0.806497	0.00445	0.0325367	yes
1587	XLOC_037983	Bra037380	EUCA	pk	OK	1631.48	812.668	-1.00545	-0.677494	0.00095	0.0107259	yes
1588	XLOC_037997	Bra037411	EUCA	pk	OK	23.3142	11.5333	-1.01541	-0.735675	0.004	0.0303934	yes
1589	XLOC_038028	Bra036285	EUCA	pk	OK	6.03269	12.5655	1.05859	0.627138	0.0044	0.0323682	yes
1590	XLOC_038034	Bra036269	EUCA	pk	OK	3.04441	7.86005	1.36838	0.70754	0.00025	0.00388519	yes
1591	XLOC_038037	Bra036265	EUCA	pk	OK	7.01605	12.6143	0.846334	0.676551	0.00485	0.0346186	yes
1592	XLOC_038044	Bra036245,Bra036246,Bra036247	EUCA	pk	OK	10.1154	18.8083	0.894821	0.517525	0.00255	0.021772	yes
1593	XLOC_038045	Bra036242,Bra036244	EUCA	pk	OK	8.74198	27.1438	1.63459	0.0983843	0.00015	0.00261531	yes
1594	XLOC_038055	Bra034180	EUCA	pk	OK	54.8556	3.23204	-4.08512	-2.66759	5e-05	0.00105935	yes
1595	XLOC_038066	Bra034205	EUCA	pk	OK	16.9058	10.7435	-0.654063	-0.610019	0.00745	0.0470293	yes
1596	XLOC_038067	Bra034206	EUCA	pk	OK	5.01153	2.29694	-1.12554	-0.711203	0.00145	0.0146377	yes
1597	XLOC_038068	Bra034208	EUCA	pk	OK	4.67637	8.2245	0.81454	0.671562	0.0071	0.045465	yes
1598	XLOC_038140	Bra036183,Bra036184	EUCA	pk	OK	7.21398	12.0054	0.734816	0.55803	0.0046	0.0333292	yes
1599	XLOC_038179	Bra036101,Bra036102,Bra036103	EUCA	pk	OK	11.184	6.206	-0.849707	-0.571347	5e-05	0.00105935	yes
1600	XLOC_038196	Bra036596,Bra036597	EUCA	pk	OK	5.36874	10.2593	0.934277	0.569335	6e-04	0.00767604	yes
1601	XLOC_038257	Bra035952	EUCA	pk	OK	7.85472	1.53092	-2.35916	-1.39629	5e-05	0.00105935	yes
1602	XLOC_038301	Bra035852	EUCA	pk	OK	138.707	75.3441	-0.880473	-0.771624	0.00015	0.00261531	yes
1603	XLOC_038304	Bra035848	EUCA	pk	OK	56.7178	12.8646	-2.14039	-1.65309	5e-05	0.00105935	yes
1604	XLOC_038305	Bra035847	EUCA	pk	OK	433.107	46.5005	-3.21941	-1.80229	5e-05	0.00105935	yes
1605	XLOC_038310	Bra035841	EUCA	pk	OK	19.163	8.90495	-1.10564	-1.07004	5e-05	0.00105935	yes
1606	XLOC_038321	Bra037764,Bra037765	EUCA	pk	OK	14.0896	24.3712	0.790547	0.740893	0.00595	0.040566	yes
1607	XLOC_038329	Bra037784	EUCA	pk	OK	2.17783	5.49349	1.33483	0.844984	0.0035	0.0277162	yes
1608	XLOC_038356	Bra037843,Bra037844	EUCA	pk	OK	17.3105	9.45775	-0.872081	-0.678804	0.001	0.0110821	yes
1609	XLOC_038360	Bra037117,Bra037118	EUCA	pk	OK	9.88651	5.95478	-0.731414	-0.615404	0.00625	0.0420388	yes
1610	XLOC_038414	Bra037302	EUCA	pk	OK	3.21875	7.29817	1.18103	0.753628	0.00035	0.00506572	yes
1611	XLOC_038475	Bra036707	EUCA	pk	OK	8.74871	19.9196	1.18704	0.890936	5e-05	0.00105935	yes
1612	XLOC_038480	Bra036701	EUCA	pk	OK	5.11941	12.4333	1.28015	0.533071	0.008	0.0494871	yes
1613	XLOC_038509	Bra036642,Bra036643	EUCA	pk	OK	20.9391	8.3008	-1.33488	-0.748088	0.0044	0.0323682	yes
1614	XLOC_038541	Bra027763	EUCA	pk	OK	2.84404	10.1979	1.84226	1.32329	5e-05	0.00105935	yes
1615	XLOC_038546	Bra027754	EUCA	pk	OK	48.3557	31.3857	-0.62358	-0.581066	0.0054	0.0376496	yes
1616	XLOC_038551	Bra027740	EUCA	pk	OK	15.498	6.99956	-1.14674	-0.69196	0.0017	0.0163508	yes
1617	XLOC_038575	Bra027698	EUCA	pk	OK	2.3697	4.91014	1.05106	0.618552	0.0024	0.0208017	yes
1618	XLOC_038577	Bra027694	EUCA	pk	OK	123.673	66.8754	-0.886982	-0.792004	1e-04	0.00189479	yes
1619	XLOC_038583	Bra027678	EUCA	pk	OK	14.3493	7.45802	-0.944116	-0.662249	5e-04	0.00668875	yes
1620	XLOC_038585	Bra027673	EUCA	pk	OK	19.3159	6.90541	-1.48399	-0.767935	5e-05	0.00105935	yes
1621	XLOC_038590	Bra027663	EUCA	pk	OK	11.8243	22.6744	0.939306	0.69669	0.0016	0.0156267	yes
1622	XLOC_038591	Bra027662	EUCA	pk	OK	39.8835	14.3743	-1.4723	-1.1729	5e-05	0.00105935	yes
1623	XLOC_038626	Bra027011	EUCA	pk	OK	43.2033	23.2328	-0.89498	-0.712159	5e-04	0.00668875	yes
1624	XLOC_038628	Bra027016	EUCA	pk	OK	21.7901	42.0563	0.948652	0.796137	2e-04	0.00326884	yes
1625	XLOC_038638	Bra027035,Bra027036	EUCA	pk	OK	73.5324	25.7437	-1.51416	-1.32341	5e-05	0.00105935	yes
1626	XLOC_038642	Bra027040	EUCA	pk	OK	1.49017	6.99465	2.23078	0.878269	0.0076	0.0477255	yes
1627	XLOC_038660	Bra027094	EUCA	pk	OK	6.2339	13.9833	1.1655	0.827357	0.00035	0.00506572	yes
1628	XLOC_038724	Bra027876	EUCA	pk	OK	2.26534	6.64841	1.55328	0.736355	0.0051	0.0359755	yes
1629	XLOC_038746	Bra027915,Bra027916	EUCA	pk	OK	5.80558	1.68927	-1.78104	-0.881356	0.0018	0.0169595	yes
1630	XLOC_038756	Bra027932	EUCA	pk	OK	35.789	82.6909	1.20821	0.885532	0.001	0.0110821	yes
1631	XLOC_038770	Bra027956	EUCA	pk	OK	3.42299	8.64606	1.33679	0.846574	2e-04	0.00326884	yes
1632	XLOC_038781	Bra027973	EUCA	pk	OK	40.6886	24.9478	-0.705713	-0.579122	0.0055	0.0381696	yes
1633	XLOC_038805	Bra027464	EUCA	pk	OK	17.3833	10.213	-0.767298	-0.605598	0.0018	0.0169595	yes
1634	XLOC_038826	Bra027507	EUCA	pk	OK	44.2695	14.7733	-1.58332	-1.30414	5e-05	0.00105935	yes
1635	XLOC_038849	Bra027543,Bra027544	EUCA	pk	OK	12.3273	25.6743	1.05847	0.937297	5e-05	0.00105935	yes
1636	XLOC_038891	Bra017591	EUCA	pk	OK	11.7948	3.9831	-1.56619	-1.0376	2e-04	0.00326884	yes
1637	XLOC_038929	Bra017524	EUCA	pk	OK	78.4719	40.2131	-0.96451	-0.871113	1e-04	0.00189479	yes
1638	XLOC_038963	Bra017467	EUCA	pk	OK	12.1929	6.69445	-0.865003	-0.618461	0.0019	0.0177486	yes
1639	XLOC_038978	Bra017443	EUCA	pk	OK	41.3183	76.4941	0.888569	0.854357	1e-04	0.00189479	yes
1640	XLOC_039012	Bra017385,Bra017386	EUCA	pk	OK	18.0488	8.07595	-1.1602	-0.887919	5e-05	0.00105935	yes
1641	XLOC_039056	Bra038389	EUCA	pk	OK	124.928	73.5874	-0.763568	-0.763813	0.00015	0.00261531	yes
1642	XLOC_039059	Bra038381	EUCA	pk	OK	150.277	57.8233	-1.3779	-1.19646	5e-05	0.00105935	yes
1643	XLOC_039088	NA	EUCA	pk	OK	11.5376	0.183351	-5.97559	-1.68815	5e-05	0.00105935	yes
1644	XLOC_039103	Bra035260	EUCA	pk	OK	16.1998	29.0629	0.843206	0.651429	0.0061	0.0412841	yes
1645	XLOC_039153	Bra029462	EUCA	pk	OK	4.58241	2.07095	-1.14581	-0.437057	0.0064	0.0426655	yes
1646	XLOC_039167	Bra029493	EUCA	pk	OK	10.0148	4.01056	-1.32027	-0.733911	0.0045	0.0328224	yes
1647	XLOC_039181	Bra029516	EUCA	pk	OK	15.3473	38.3108	1.31977	0.828898	0.00765	0.0479392	yes
1648	XLOC_039200	Bra029551	EUCA	pk	OK	1.68621	93.4957	5.79304	2.47328	1e-04	0.00189479	yes
1649	XLOC_039262	Bra028006	EUCA	pk	OK	21.2941	58.5974	1.46038	1.17772	5e-05	0.00105935	yes
1650	XLOC_039271	Bra027989	EUCA	pk	OK	21.7365	11.7514	-0.887283	-0.829113	3e-04	0.00448246	yes
1651	XLOC_039323	Bra023190	EUCA	pk	OK	3.88982	7.35159	0.918354	0.680228	0.0015	0.0149788	yes
1652	XLOC_039329	Bra023172	EUCA	pk	OK	2.66501	7.98191	1.58259	1.2938	5e-05	0.00105935	yes
1653	XLOC_039331	Bra023164,Bra023165,Bra023167	EUCA	pk	OK	71.4995	145.648	1.02648	1.3568	1e-04	0.00189479	yes
1654	XLOC_039348	Bra023138	EUCA	pk	OK	1.67268	9.27437	2.47109	1.211	5e-05	0.00105935	yes
1655	XLOC_039371	Bra032392	EUCA	pk	OK	6.66208	18.8081	1.49731	1.1317	5e-05	0.00105935	yes
1656	XLOC_039409	Bra032339	EUCA	pk	OK	22.5573	1.0373	-4.44269	-1.22788	5e-05	0.00105935	yes
1657	XLOC_039443	Bra032913	EUCA	pk	OK	28.3579	16.7871	-0.756397	-0.704542	0.0016	0.0156267	yes
1658	XLOC_039483	Bra032834	EUCA	pk	OK	3.08212	5.21669	0.759211	0.639931	0.00325	0.0262205	yes
1659	XLOC_039485	Bra032829	EUCA	pk	OK	21.7534	11.5789	-0.90975	-0.690503	1e-04	0.00189479	yes
1660	XLOC_039515	Bra024757	EUCA	pk	OK	2.79024	5.18536	0.894053	0.624347	0.00605	0.0410614	yes
1661	XLOC_039554	Bra024668	EUCA	pk	OK	3.85429	19.7419	2.35672	1.15719	4e-04	0.00564653	yes
1662	XLOC_039571	Bra024636	EUCA	pk	OK	7.87617	0.75436	-3.38417	-0.396102	0.0072	0.045788	yes
1663	XLOC_039605	Bra024564	EUCA	pk	OK	15.6112	6.12142	-1.35064	-0.703147	3e-04	0.00448246	yes
1664	XLOC_039623	Bra024536	EUCA	pk	OK	5.64999	9.53033	0.754277	0.668582	0.00165	0.015985	yes
1665	XLOC_039634	Bra031391	EUCA	pk	OK	13.1887	2.02031	-2.70665	-1.27236	0.00035	0.00506572	yes
1666	XLOC_039655	Bra031353	EUCA	pk	OK	9.29994	4.79608	-0.955366	-0.520066	0.0022	0.0195913	yes
1667	XLOC_039747	Bra006872,Bra006873,Bra006874,Bra006875	EUCA	pk	OK	149.885	59.1898	-1.34044	-0.880499	5e-05	0.00105935	yes
1668	XLOC_039777	Bra006942	EUCA	pk	OK	77.2138	29.1561	-1.40506	-1.3193	5e-05	0.00105935	yes
1669	XLOC_039778	Bra006943	EUCA	pk	OK	16.5483	6.22526	-1.41048	-0.585457	5e-05	0.00105935	yes
1670	XLOC_039853	Bra007087	EUCA	pk	OK	115.785	64.1812	-0.851228	-0.776007	4e-04	0.00564653	yes
1671	XLOC_039874	Bra007130,Bra007131	EUCA	pk	OK	22.8437	14.4995	-0.655795	-0.559318	0.00775	0.0483892	yes
1672	XLOC_039885	Bra007154	EUCA	pk	OK	18.5699	10.974	-0.758878	-0.674588	6e-04	0.00767604	yes
1673	XLOC_039892	Bra007170	EUCA	pk	OK	6.89162	25.0595	1.86244	1.02164	0.00245	0.0210679	yes
1674	XLOC_039914	Bra007224	EUCA	pk	OK	11.1668	19.7481	0.822494	0.612861	0.0033	0.0264816	yes
1675	XLOC_039917	Bra007230	EUCA	pk	OK	30.406	4.86448	-2.644	-1.62486	5e-05	0.00105935	yes
1676	XLOC_039919	Bra007234	EUCA	pk	OK	58.5361	23.7898	-1.29898	-0.803779	0.00205	0.0186707	yes
1677	XLOC_039923	Bra007241	EUCA	pk	OK	6.96314	15.8691	1.18841	0.942497	5e-05	0.00105935	yes
1678	XLOC_039935	Bra007265	EUCA	pk	OK	5.53776	12.5756	1.18325	0.680406	0.0022	0.0195913	yes
1679	XLOC_039951	Bra007294	EUCA	pk	OK	2.41641	5.5395	1.19689	0.743007	0.0012	0.012701	yes
1680	XLOC_039967	Bra007329	EUCA	pk	OK	2.42206	4.91026	1.01956	0.590246	0.00245	0.0210679	yes
1681	XLOC_040008	Bra007415,Bra007416,Bra007417	EUCA	pk	OK	16.893	38.6268	1.19318	0.727255	0.0052	0.0364881	yes
1682	XLOC_040072	Bra007569,Bra007570	EUCA	pk	OK	2.77759	15.5948	2.48915	1.08601	0.00195	0.0180751	yes
1683	XLOC_040074	Bra007572	EUCA	pk	OK	65.3963	24.3974	-1.42248	-0.784757	0.00615	0.0415289	yes
1684	XLOC_040082	Bra007584	EUCA	pk	OK	5.925	2.51975	-1.23353	-0.607666	0.00765	0.0479392	yes
1685	XLOC_040112	Bra007662,Bra007663	EUCA	pk	OK	61.2094	35.9452	-0.767957	-0.71252	0.0012	0.012701	yes
1686	XLOC_040128	Bra007712	EUCA	pk	OK	8.09405	4.23274	-0.935271	-0.729969	0.00075	0.00904593	yes
1687	XLOC_040178	NA	EUCA	pk	OK	54.4132	20.5369	-1.40574	-1.03675	5e-05	0.00105935	yes
1688	XLOC_040183	Bra007824,Bra007825,Bra007826	EUCA	pk	OK	2.38116	9.59675	2.01088	1.24795	5e-05	0.00105935	yes
1689	XLOC_040210	Bra039227	EUCA	pk	OK	274.553	159.218	-0.786085	-0.774192	1e-04	0.00189479	yes
1690	XLOC_040215	Bra039218	EUCA	pk	OK	19.5294	8.15924	-1.25914	-0.86222	0.00015	0.00261531	yes
