x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9,x,y1,z1,y2,z2,y3,z3,y4,z4,y5,z5,y6,z6,y7,z7,y8,z8,y9,z9
2456.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2456.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2456.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2456.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2456.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2456.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.18,0.7,0.15,0.8,0.16,2456.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2456.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2458.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2458.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2458.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2458.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2458.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2458.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.16,0.7,0.13,0.8,0.16,2458.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2458.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2460.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2460.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2460.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2460.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2460.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2460.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.14,0.8,0.15,2460.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2460.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2462.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2462.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2462.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2462.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2462.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2462.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.16,0.7,0.14,0.8,0.15,2462.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2462.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2464.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2464.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2464.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2464.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2464.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2464.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.14,0.8,0.14,2464.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2464.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2466.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2466.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2466.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2466.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2466.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2466.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.16,0.8,0.15,2466.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2466.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2468.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2468.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2468.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2468.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2468.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2468.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.18,0.7,0.15,0.8,0.15,2468.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2468.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2470.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2470.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2470.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2470.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2470.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2470.33,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.14,0.8,0.16,2470.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2470.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2472.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2472.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2472.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2472.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2472.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2472.33,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.15,0.8,0.16,2472.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2472.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2474.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2474.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2474.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2474.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2474.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2474.32,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.18,0.7,0.14,0.8,0.17,2474.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2474.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2476.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2476.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2476.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2476.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2476.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2476.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.16,0.7,0.14,0.8,0.16,2476.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2476.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2478.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2478.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2478.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2478.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2478.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2478.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.18,0.7,0.14,0.8,0.14,2478.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2478.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2480.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2480.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2480.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2480.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2480.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2480.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.15,0.8,0.15,2480.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2480.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2482.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2482.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2482.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2482.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2482.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2482.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.18,0.7,0.15,0.8,0.16,2482.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2482.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2484.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2484.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2484.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2484.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2484.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2484.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.16,0.7,0.14,0.8,0.16,2484.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2484.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2486.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2486.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2486.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2486.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2486.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2486.33,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.16,0.7,0.14,0.8,0.19,2486.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2486.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2488.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2488.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2488.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2488.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2488.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2488.32,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.18,0.7,0.14,0.8,0.19,2488.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2488.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2490.35,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2490.35,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2490.35,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2490.35,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2490.35,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2490.35,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.15,0.8,0.19,2490.35,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2490.35,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2492.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2492.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2492.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2492.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2492.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2492.32,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.18,0.7,0.14,0.8,0.2,2492.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2492.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2494.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2494.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2494.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2494.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2494.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2494.32,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.14,0.8,0.21,2494.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2494.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2496.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2496.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2496.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2496.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2496.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2496.33,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.19,0.7,0.15,0.8,0.19,2496.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2496.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2498.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2498.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2498.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2498.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2498.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2498.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.15,0.8,0.21,2498.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2498.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2500.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2500.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2500.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2500.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2500.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2500.32,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.18,0.7,0.15,0.8,0.17,2500.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2500.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2502.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2502.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2502.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2502.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2502.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2502.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.14,0.8,0.18,2502.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2502.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2504.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2504.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2504.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2504.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2504.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2504.34,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.14,0.8,0.17,2504.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2504.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2506.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2506.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2506.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2506.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2506.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2506.32,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.15,0.8,0.17,2506.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2506.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2508.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2508.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2508.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2508.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2508.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2508.33,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.13,0.8,0.15,2508.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2508.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2510.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2510.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2510.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2510.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2510.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2510.32,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.14,0.8,0.15,2510.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2510.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2512.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2512.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2512.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2512.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2512.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2512.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.18,0.7,0.15,0.8,0.16,2512.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2512.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2514.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2514.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2514.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2514.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2514.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2514.32,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.19,0.7,0.14,0.8,0.17,2514.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2514.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2516.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2516.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2516.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2516.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2516.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2516.34,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.16,0.7,0.15,0.8,0.16,2516.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2516.34,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2518.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2518.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2518.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2518.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2518.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2518.31,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.18,0.7,0.14,0.8,0.16,2518.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2518.31,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2520.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2520.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2520.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2520.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2520.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2520.32,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.17,0.7,0.14,0.8,0.16,2520.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2520.32,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
2522.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2522.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2522.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2522.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2522.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2522.33,0,,,0.2,,,0.3,,0.4,,0.5,,0.6,0.16,0.7,0.14,0.8,0.17,2522.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,,2522.33,0,,0.1,,0.2,,0.3,,0.4,,0.5,,0.6,,0.7,,0.8,
